"module name","licenses","repository","licenseUrl","parents"
"currently-unhandled@0.4.1","MIT","https://github.com/jamestalmage/currently-unhandled","https://github.com/jamestalmage/currently-unhandled/raw/master/license","zoonavigator-web"
"custom-event@1.0.1","MIT","https://github.com/webmodules/custom-event","https://github.com/webmodules/custom-event/raw/master/LICENSE","zoonavigator-web"
"dashdash@1.14.1","MIT","https://github.com/trentm/node-dashdash","https://github.com/trentm/node-dashdash/raw/master/LICENSE.txt","zoonavigator-web"
"date-now@0.1.4","MIT","https://github.com/Colingo/date-now","http://github.com/Colingo/date-now/raw/master/LICENSE","zoonavigator-web"
"debug@2.2.0","MIT","https://github.com/visionmedia/debug","https://github.com/visionmedia/debug","compression:zoonavigator-web"
"debug@2.3.3","MIT","https://github.com/visionmedia/debug","https://github.com/visionmedia/debug/raw/master/LICENSE","engine.io:zoonavigator-web"
"debug@2.6.1","MIT","https://github.com/visionmedia/debug","https://github.com/visionmedia/debug/raw/master/LICENSE","send:zoonavigator-web"
"debug@2.6.3","MIT","https://github.com/visionmedia/debug","https://github.com/visionmedia/debug/raw/master/LICENSE","zoonavigator-web"
"decamelize@1.2.0","MIT","https://github.com/sindresorhus/decamelize","https://github.com/sindresorhus/decamelize/raw/master/license","zoonavigator-web"
"deep-extend@0.4.1","MIT","https://github.com/unclechu/node-deep-extend","https://github.com/unclechu/node-deep-extend/raw/master/LICENSE","zoonavigator-web"
"default-require-extensions@1.0.0","MIT","https://github.com/jamestalmage/default-require-extensions","https://github.com/jamestalmage/default-require-extensions/raw/master/license","zoonavigator-web"
"defined@1.0.0","MIT","https://github.com/substack/defined","https://github.com/substack/defined/raw/master/LICENSE","zoonavigator-web"
"del@2.2.2","MIT","https://github.com/sindresorhus/del","https://github.com/sindresorhus/del/raw/master/license","zoonavigator-web"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream","https://github.com/felixge/node-delayed-stream/raw/master/License","zoonavigator-web"
"delegates@1.0.0","MIT","https://github.com/visionmedia/node-delegates","https://github.com/visionmedia/node-delegates/raw/master/License","zoonavigator-web"
"denodeify@1.2.1","MIT","https://github.com/matthew-andrews/denodeify","https://github.com/matthew-andrews/denodeify","zoonavigator-web"
"depd@1.1.0","MIT","https://github.com/dougwilson/nodejs-depd","https://github.com/dougwilson/nodejs-depd/raw/master/LICENSE","zoonavigator-web"
"des.js@1.0.0","MIT","https://github.com/indutny/des.js","https://github.com/indutny/des.js","zoonavigator-web"
"destroy@1.0.4","MIT","https://github.com/stream-utils/destroy","https://github.com/stream-utils/destroy/raw/master/LICENSE","zoonavigator-web"
"detect-indent@4.0.0","MIT","https://github.com/sindresorhus/detect-indent","https://github.com/sindresorhus/detect-indent/raw/master/license","zoonavigator-web"
"di@0.0.1","MIT","https://github.com/vojtajina/node-di","https://github.com/vojtajina/node-di/raw/master/LICENSE","zoonavigator-web"
"diff@3.2.0","BSD-3-Clause","https://github.com/kpdecker/jsdiff","https://github.com/kpdecker/jsdiff/raw/master/LICENSE","zoonavigator-web"
"diffie-hellman@5.0.2","MIT","https://github.com/crypto-browserify/diffie-hellman","https://github.com/crypto-browserify/diffie-hellman","zoonavigator-web"
"directory-encoder@0.7.2","MIT","https://github.com/filamentgroup/directory-encoder","https://github.com/filamentgroup/directory-encoder/raw/master/LICENSE","zoonavigator-web"
"dom-converter@0.1.4","MIT","https://github.com/AriaMinaei/dom-converter","https://github.com/AriaMinaei/dom-converter/raw/master/LICENSE","zoonavigator-web"
"dom-serialize@2.2.1","MIT","https://github.com/webmodules/dom-serialize","https://github.com/webmodules/dom-serialize","zoonavigator-web"
"dom-serializer@0.1.0","MIT","https://github.com/cheeriojs/dom-renderer","https://github.com/cheeriojs/dom-renderer/raw/master/LICENSE","zoonavigator-web"
"domain-browser@1.1.7","MIT","https://github.com/bevry/domain-browser","https://github.com/bevry/domain-browser/raw/master/LICENSE.md","zoonavigator-web"
"domelementtype@1.1.3","UNKNOWN","https://github.com/FB55/domelementtype","https://github.com/FB55/domelementtype/raw/master/LICENSE","dom-serializer:zoonavigator-web"
"domelementtype@1.3.0","UNKNOWN","https://github.com/FB55/domelementtype","https://github.com/FB55/domelementtype/raw/master/LICENSE","zoonavigator-web"
"domhandler@2.1.0","UNKNOWN","https://github.com/fb55/domhandler","https://github.com/fb55/domhandler/raw/master/LICENSE","zoonavigator-web"
"domutils@1.1.6","UNKNOWN","https://github.com/FB55/domutils","https://github.com/FB55/domutils/raw/master/LICENSE","htmlparser2:zoonavigator-web"
"domutils@1.5.1","UNKNOWN","https://github.com/FB55/domutils","https://github.com/FB55/domutils/raw/master/LICENSE","zoonavigator-web"
"dot-prop@4.1.1","MIT","https://github.com/sindresorhus/dot-prop","https://github.com/sindresorhus/dot-prop/raw/master/license","zoonavigator-web"
"duplexer3@0.1.4","BSD-3-Clause","https://github.com/floatdrop/duplexer3","https://github.com/floatdrop/duplexer3/raw/master/LICENSE.md","zoonavigator-web"
"ecc-jsbn@0.1.1","MIT","https://github.com/quartzjer/ecc-jsbn","https://github.com/quartzjer/ecc-jsbn/raw/master/LICENSE","zoonavigator-web"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first","https://github.com/jonathanong/ee-first/raw/master/LICENSE","zoonavigator-web"
"electron-to-chromium@1.3.2","ISC","https://github.com/kilian/electron-to-chromium/","https://github.com/kilian/electron-to-chromium/","zoonavigator-web"
"elliptic@6.4.0","MIT","https://github.com/indutny/elliptic","https://github.com/indutny/elliptic","zoonavigator-web"
"ember-cli-normalize-entity-name@1.0.0","ISC","https://github.com/ember-cli/ember-cli","https://github.com/ember-cli/ember-cli","zoonavigator-web"
"ember-cli-string-utils@1.1.0","ISC","https://github.com/ember-cli/ember-cli-string-utils","https://github.com/ember-cli/ember-cli-string-utils","zoonavigator-web"
"emojis-list@2.1.0","MIT","https://github.com/kikobeats/emojis-list","https://github.com/kikobeats/emojis-list/raw/master/LICENSE.md","zoonavigator-web"
"encodeurl@1.0.1","MIT","https://github.com/pillarjs/encodeurl","https://github.com/pillarjs/encodeurl/raw/master/LICENSE","zoonavigator-web"
"engine.io-client@1.8.2","MIT","https://github.com/socketio/engine.io-client","https://github.com/socketio/engine.io-client/raw/master/LICENSE","zoonavigator-web"
"engine.io-parser@1.3.2","MIT","https://github.com/socketio/engine.io-parser","https://github.com/socketio/engine.io-parser/raw/master/LICENSE","zoonavigator-web"
"engine.io@1.8.2","MIT","https://github.com/socketio/engine.io","https://github.com/socketio/engine.io/raw/master/LICENSE","zoonavigator-web"
"enhanced-resolve@3.1.0","MIT","https://github.com/webpack/enhanced-resolve","http://www.opensource.org/licenses/mit-license.php","zoonavigator-web"
"ensure-posix-path@1.0.2","ISC","https://github.com/stefanpenner/ensure-posix-path","https://github.com/stefanpenner/ensure-posix-path","zoonavigator-web"
"ent@2.2.0","MIT","https://github.com/substack/node-ent","https://github.com/substack/node-ent/raw/master/LICENSE","zoonavigator-web"
"entities@1.1.1","BSD-like","https://github.com/fb55/node-entities","https://github.com/fb55/node-entities/raw/master/LICENSE","zoonavigator-web"
"errno@0.1.4","MIT","https://github.com/rvagg/node-errno","https://github.com/rvagg/node-errno","zoonavigator-web"
"error-ex@1.3.1","MIT","https://github.com/qix-/node-error-ex","https://github.com/qix-/node-error-ex/raw/master/LICENSE","zoonavigator-web"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html","https://github.com/component/escape-html/raw/master/LICENSE","zoonavigator-web"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp","https://github.com/sindresorhus/escape-string-regexp/raw/master/license","zoonavigator-web"
"esprima@2.7.3","BSD-2-Clause","https://github.com/jquery/esprima","https://github.com/jquery/esprima/raw/master/LICENSE.BSD","zoonavigator-web"
"esutils@2.0.2","BSD","https://github.com/estools/esutils","http://github.com/estools/esutils/raw/master/LICENSE.BSD","zoonavigator-web"
"etag@1.8.0","MIT","https://github.com/jshttp/etag","https://github.com/jshttp/etag/raw/master/LICENSE","zoonavigator-web"
"eventemitter3@1.2.0","MIT","https://github.com/primus/eventemitter3","https://github.com/primus/eventemitter3/raw/master/LICENSE","zoonavigator-web"
"events@1.1.1","MIT","https://github.com/Gozala/events","https://github.com/Gozala/events/raw/master/LICENSE","zoonavigator-web"
"eventsource@0.1.6","MIT","https://github.com/aslakhellesoy/eventsource-node","http://github.com/aslakhellesoy/eventsource-node/raw/master/LICENSE","zoonavigator-web"
"evp_bytestokey@1.0.0","MIT","https://github.com/crypto-browserify/EVP_BytesToKey","https://github.com/crypto-browserify/EVP_BytesToKey","zoonavigator-web"
"execa@0.4.0","MIT","https://github.com/sindresorhus/execa","https://github.com/sindresorhus/execa/raw/master/license","zoonavigator-web"
"exit@0.1.2","MIT","https://github.com/cowboy/node-exit","https://github.com/cowboy/node-exit/blob/master/LICENSE-MIT","zoonavigator-web"
"expand-braces@0.1.2","MIT","https://github.com/jonschlinkert/expand-braces","https://github.com/jonschlinkert/expand-braces/raw/master/LICENSE","zoonavigator-web"
"expand-brackets@0.1.5","MIT","https://github.com/jonschlinkert/expand-brackets","https://github.com/jonschlinkert/expand-brackets/raw/master/LICENSE","zoonavigator-web"
"expand-range@0.1.1","MIT","https://github.com/jonschlinkert/expand-range","https://github.com/jonschlinkert/expand-range/blob/master/LICENSE-MIT","expand-braces:zoonavigator-web"
"expand-range@1.8.2","MIT","https://github.com/jonschlinkert/expand-range","https://github.com/jonschlinkert/expand-range/raw/master/LICENSE","zoonavigator-web"
"exports-loader@0.6.4","MIT","https://github.com/webpack/exports-loader","http://www.opensource.org/licenses/mit-license.php","zoonavigator-web"
"express@4.15.2","MIT","https://github.com/expressjs/express","https://github.com/expressjs/express/raw/master/LICENSE","zoonavigator-web"
"extend@3.0.0","MIT","https://github.com/justmoon/node-extend","https://github.com/justmoon/node-extend/raw/master/LICENSE","zoonavigator-web"
"external-editor@2.0.1","MIT","https://github.com/mrkmg/node-external-editor","https://github.com/mrkmg/node-external-editor/raw/master/LICENSE","zoonavigator-web"
"extglob@0.3.2","MIT","https://github.com/jonschlinkert/extglob","https://github.com/jonschlinkert/extglob/raw/master/LICENSE","zoonavigator-web"
"extract-text-webpack-plugin@2.0.0","MIT","https://github.com/webpack/extract-text-webpack-plugin","https://github.com/webpack/extract-text-webpack-plugin/raw/master/LICENSE","zoonavigator-web"
"extsprintf@1.0.2","UNKNOWN","https://github.com/davepacheco/node-extsprintf","https://github.com/davepacheco/node-extsprintf/raw/master/LICENSE","zoonavigator-web"
"fastparse@1.1.1","MIT","https://github.com/webpack/fastparse","https://github.com/webpack/fastparse","zoonavigator-web"
"faye-websocket@0.10.0","MIT","https://github.com/faye/faye-websocket-node","https://github.com/faye/faye-websocket-node","zoonavigator-web"
"faye-websocket@0.11.1","MIT","https://github.com/faye/faye-websocket-node","https://github.com/faye/faye-websocket-node","sockjs-client:zoonavigator-web"
"figures@2.0.0","MIT","https://github.com/sindresorhus/figures","https://github.com/sindresorhus/figures/raw/master/license","zoonavigator-web"
"file-loader@0.10.1","MIT","https://github.com/webpack/file-loader","https://github.com/webpack/file-loader/raw/master/LICENSE","zoonavigator-web"
"filename-regex@2.0.0","MIT","https://github.com/regexps/filename-regex","https://github.com/regexps/filename-regex/blob/master/LICENSE-MIT","zoonavigator-web"
"fileset@2.0.3","MIT","https://github.com/mklabs/node-fileset","https://github.com/mklabs/node-fileset/raw/master/LICENSE-MIT","zoonavigator-web"
"fill-range@2.2.3","MIT","https://github.com/jonschlinkert/fill-range","https://github.com/jonschlinkert/fill-range/raw/master/LICENSE","zoonavigator-web"
"finalhandler@1.0.0","MIT","https://github.com/pillarjs/finalhandler","https://github.com/pillarjs/finalhandler/raw/master/LICENSE","connect:zoonavigator-web"
"finalhandler@1.0.1","MIT","https://github.com/pillarjs/finalhandler","https://github.com/pillarjs/finalhandler/raw/master/LICENSE","zoonavigator-web"
"find-up@1.1.2","MIT","https://github.com/sindresorhus/find-up","https://github.com/sindresorhus/find-up/raw/master/license","zoonavigator-web"
"findup-sync@0.3.0","MIT","https://github.com/cowboy/node-findup-sync","https://github.com/cowboy/node-findup-sync/blob/master/LICENSE-MIT","zoonavigator-web"
"flatten@1.0.2","MIT","https://github.com/jesusabdullah/node-flatten","https://github.com/jesusabdullah/node-flatten/raw/master/LICENSE","zoonavigator-web"
"font-awesome@4.7.0","(OFL-1.1 AND MIT)","https://github.com/FortAwesome/Font-Awesome","https://github.com/FortAwesome/Font-Awesome","zoonavigator-web"
"for-in@1.0.2","MIT","https://github.com/jonschlinkert/for-in","https://github.com/jonschlinkert/for-in/raw/master/LICENSE","zoonavigator-web"
"for-own@0.1.5","MIT","https://github.com/jonschlinkert/for-own","https://github.com/jonschlinkert/for-own/raw/master/LICENSE","zoonavigator-web"
"forever-agent@0.6.1","Apache-2.0","https://github.com/mikeal/forever-agent","https://github.com/mikeal/forever-agent/raw/master/LICENSE","zoonavigator-web"
"form-data@2.1.2","MIT","https://github.com/form-data/form-data","https://github.com/form-data/form-data/raw/master/License","zoonavigator-web"
"forwarded@0.1.0","MIT","https://github.com/jshttp/forwarded","https://github.com/jshttp/forwarded/raw/master/LICENSE","zoonavigator-web"
"fresh@0.5.0","MIT","https://github.com/jshttp/fresh","https://github.com/jshttp/fresh/raw/master/LICENSE","zoonavigator-web"
"fs-access@1.0.1","MIT","https://github.com/sindresorhus/fs-access","https://github.com/sindresorhus/fs-access/raw/master/license","zoonavigator-web"
"fs-extra@0.23.1","MIT","https://github.com/jprichardson/node-fs-extra","https://github.com/jprichardson/node-fs-extra/raw/master/LICENSE","directory-encoder:zoonavigator-web"
"fs-extra@2.1.2","MIT","https://github.com/jprichardson/node-fs-extra","https://github.com/jprichardson/node-fs-extra/raw/master/LICENSE","zoonavigator-web"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath","https://github.com/isaacs/fs.realpath/raw/master/LICENSE","zoonavigator-web"
"fstream@1.0.11","ISC","https://github.com/npm/fstream","https://github.com/npm/fstream/raw/master/LICENSE","zoonavigator-web"
"function-bind@1.1.0","MIT","https://github.com/Raynos/function-bind","http://github.com/Raynos/function-bind/raw/master/LICENSE","zoonavigator-web"
"gauge@2.7.3","ISC","https://github.com/iarna/gauge","https://github.com/iarna/gauge/raw/master/LICENSE","zoonavigator-web"
"gaze@1.1.2","MIT","https://github.com/shama/gaze","https://github.com/shama/gaze/raw/master/LICENSE-MIT","zoonavigator-web"
"get-caller-file@1.0.2","ISC","https://github.com/stefanpenner/get-caller-file","https://github.com/stefanpenner/get-caller-file","zoonavigator-web"
"get-stdin@4.0.1","MIT","https://github.com/sindresorhus/get-stdin","https://github.com/sindresorhus/get-stdin","zoonavigator-web"
"get-stream@3.0.0","MIT","https://github.com/sindresorhus/get-stream","https://github.com/sindresorhus/get-stream/raw/master/license","zoonavigator-web"
"getpass@0.1.6","MIT","https://github.com/arekinath/node-getpass","https://github.com/arekinath/node-getpass/raw/master/LICENSE","zoonavigator-web"
"glob-base@0.3.0","MIT","https://github.com/jonschlinkert/glob-base","https://github.com/jonschlinkert/glob-base/blob/master/LICENSE","zoonavigator-web"
"glob-parent@2.0.0","ISC","https://github.com/es128/glob-parent","https://github.com/es128/glob-parent/raw/master/LICENSE","zoonavigator-web"
"glob@5.0.15","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","findup-sync:zoonavigator-web"
"glob@7.0.6","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","stylus:zoonavigator-web"
"glob@7.1.1","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","zoonavigator-web"
"globals@9.17.0","MIT","https://github.com/sindresorhus/globals","https://github.com/sindresorhus/globals/raw/master/license","zoonavigator-web"
"globby@5.0.0","MIT","https://github.com/sindresorhus/globby","https://github.com/sindresorhus/globby/raw/master/license","zoonavigator-web"
"globule@1.1.0","MIT","https://github.com/cowboy/node-globule","https://github.com/cowboy/node-globule/raw/master/LICENSE","zoonavigator-web"
"got@6.7.1","MIT","https://github.com/sindresorhus/got","https://github.com/sindresorhus/got/raw/master/license","zoonavigator-web"
"graceful-fs@4.1.11","ISC","https://github.com/isaacs/node-graceful-fs","https://github.com/isaacs/node-graceful-fs/raw/master/LICENSE","zoonavigator-web"
"graceful-readlink@1.0.1","MIT","https://github.com/zhiyelee/graceful-readlink","https://github.com/zhiyelee/graceful-readlink/raw/master/LICENSE","zoonavigator-web"
"hammerjs@2.0.8","MIT","https://github.com/hammerjs/hammer.js","https://github.com/hammerjs/hammer.js/raw/master/LICENSE.md","zoonavigator-web"
"handle-thing@1.2.5","MIT","https://github.com/indutny/handle-thing","https://github.com/indutny/handle-thing","zoonavigator-web"
"handlebars@1.3.0","MIT","https://github.com/wycats/handlebars.js","https://github.com/wycats/handlebars.js/raw/master/LICENSE","zoonavigator-web"
"handlebars@4.0.6","MIT","https://github.com/wycats/handlebars.js","https://github.com/wycats/handlebars.js/raw/master/LICENSE","istanbul-reports:zoonavigator-web"
"har-schema@1.0.5","ISC","https://github.com/ahmadnassri/har-schema","https://github.com/ahmadnassri/har-schema/raw/master/LICENSE","zoonavigator-web"
"har-validator@4.2.1","ISC","https://github.com/ahmadnassri/har-validator","https://github.com/ahmadnassri/har-validator/raw/master/LICENSE","zoonavigator-web"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi","https://github.com/sindresorhus/has-ansi/raw/master/license","zoonavigator-web"
"has-binary@0.1.7","MIT","","","zoonavigator-web"
"has-cors@1.1.0","MIT","https://github.com/component/has-cors","https://github.com/component/has-cors","zoonavigator-web"
"has-flag@1.0.0","MIT","https://github.com/sindresorhus/has-flag","https://github.com/sindresorhus/has-flag/raw/master/license","zoonavigator-web"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode","https://github.com/iarna/has-unicode/raw/master/LICENSE","zoonavigator-web"
"has@1.0.1","MIT","https://github.com/tarruda/has","https://github.com/tarruda/has/blob/master/LICENSE-MIT","zoonavigator-web"
"hash.js@1.0.3","MIT","https://github.com/indutny/hash.js","https://github.com/indutny/hash.js","zoonavigator-web"
"hawk@3.1.3","BSD-3-Clause","https://github.com/hueniverse/hawk","https://github.com/hueniverse/hawk/raw/master/LICENSE","zoonavigator-web"
"he@1.1.1","MIT","https://github.com/mathiasbynens/he","https://github.com/mathiasbynens/he/raw/master/LICENSE-MIT.txt","zoonavigator-web"
"hmac-drbg@1.0.0","MIT","https://github.com/indutny/hmac-drbg","https://github.com/indutny/hmac-drbg","zoonavigator-web"
"hoek@2.16.3","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE","zoonavigator-web"
"hosted-git-info@2.4.1","ISC","https://github.com/npm/hosted-git-info","https://github.com/npm/hosted-git-info/raw/master/LICENSE","zoonavigator-web"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js","https://github.com/indutny/hpack.js","zoonavigator-web"
"html-comment-regex@1.1.1","MIT","https://github.com/stevemao/html-comment-regex","https://github.com/stevemao/html-comment-regex","zoonavigator-web"
"html-entities@1.2.0","MIT","https://github.com/mdevils/node-html-entities","https://github.com/mdevils/node-html-entities/raw/master/LICENSE","zoonavigator-web"
"html-minifier@3.4.2","MIT","https://github.com/kangax/html-minifier","https://github.com/kangax/html-minifier/raw/master/LICENSE","zoonavigator-web"
"html-webpack-plugin@2.28.0","MIT","https://github.com/ampedandwired/html-webpack-plugin","https://github.com/ampedandwired/html-webpack-plugin/raw/master/LICENSE","zoonavigator-web"
"htmlparser2@3.3.0","MIT","https://github.com/fb55/htmlparser2","http://github.com/fb55/htmlparser2/raw/master/LICENSE","zoonavigator-web"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver","https://github.com/indutny/http-deceiver","zoonavigator-web"
"http-errors@1.5.1","MIT","https://github.com/jshttp/http-errors","https://github.com/jshttp/http-errors/raw/master/LICENSE","serve-index:zoonavigator-web"
"http-errors@1.6.1","MIT","https://github.com/jshttp/http-errors","https://github.com/jshttp/http-errors/raw/master/LICENSE","zoonavigator-web"
"http-proxy-middleware@0.17.4","MIT","https://github.com/chimurai/http-proxy-middleware","https://github.com/chimurai/http-proxy-middleware/raw/master/LICENSE","zoonavigator-web"
"http-proxy@1.16.2","MIT","https://github.com/nodejitsu/node-http-proxy","https://github.com/nodejitsu/node-http-proxy/raw/master/LICENSE","zoonavigator-web"
"http-signature@1.1.1","MIT","https://github.com/joyent/node-http-signature","https://github.com/joyent/node-http-signature/raw/master/LICENSE","zoonavigator-web"
"https-browserify@0.0.1","MIT","https://github.com/substack/https-browserify","https://github.com/substack/https-browserify/raw/master/LICENSE","zoonavigator-web"
"https-proxy-agent@1.0.0","MIT","https://github.com/TooTallNate/node-https-proxy-agent","https://github.com/TooTallNate/node-https-proxy-agent","zoonavigator-web"
"iconv-lite@0.4.15","MIT","https://github.com/ashtuchkin/iconv-lite","https://github.com/ashtuchkin/iconv-lite/raw/master/LICENSE","zoonavigator-web"
"icss-replace-symbols@1.0.2","ISC","https://github.com/css-modules/icss-replace-symbols","https://github.com/css-modules/icss-replace-symbols","zoonavigator-web"
"ieee754@1.1.8","BSD-3-Clause","https://github.com/feross/ieee754","https://github.com/feross/ieee754/raw/master/LICENSE","zoonavigator-web"
"image-size@0.5.1","MIT","https://github.com/image-size/image-size","https://github.com/image-size/image-size/raw/master/LICENSE","zoonavigator-web"
"img-stats@0.5.2","MIT","https://github.com/jefflembeck/img-stats","https://github.com/jefflembeck/img-stats/raw/master/LICENSE-MIT","zoonavigator-web"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js","https://github.com/jensyt/imurmurhash-js","zoonavigator-web"
"in-publish@2.0.0","ISC","https://github.com/iarna/in-publish","https://github.com/iarna/in-publish/raw/master/LICENSE","zoonavigator-web"
"indent-string@2.1.0","MIT","https://github.com/sindresorhus/indent-string","https://github.com/sindresorhus/indent-string/raw/master/license","zoonavigator-web"
"indexes-of@1.0.1","MIT","https://github.com/dominictarr/indexes-of","https://github.com/dominictarr/indexes-of/raw/master/LICENSE","zoonavigator-web"
"indexof@0.0.1","UNKNOWN","","","zoonavigator-web"
"inflection@1.12.0","MIT","https://github.com/dreamerslab/node.inflection","https://github.com/dreamerslab/node.inflection","zoonavigator-web"
"inflight@1.0.6","ISC","https://github.com/npm/inflight","https://github.com/npm/inflight/raw/master/LICENSE","zoonavigator-web"
"inherits@2.0.1","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","util:zoonavigator-web"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","zoonavigator-web"
"ini@1.3.4","ISC","https://github.com/isaacs/ini","https://github.com/isaacs/ini/raw/master/LICENSE","zoonavigator-web"
"inquirer@3.0.6","MIT","https://github.com/sboudrias/Inquirer.js","https://github.com/sboudrias/Inquirer.js","zoonavigator-web"
"interpret@1.0.2","MIT","https://github.com/tkellen/node-interpret","https://github.com/tkellen/node-interpret/raw/master/LICENSE","zoonavigator-web"
"invariant@2.2.2","BSD-3-Clause","https://github.com/zertosh/invariant","https://github.com/zertosh/invariant/raw/master/LICENSE","zoonavigator-web"
"invert-kv@1.0.0","MIT","https://github.com/sindresorhus/invert-kv","https://github.com/sindresorhus/invert-kv","zoonavigator-web"
"ipaddr.js@1.3.0","MIT","https://github.com/whitequark/ipaddr.js","https://github.com/whitequark/ipaddr.js/raw/master/LICENSE","zoonavigator-web"
"is-absolute-url@2.1.0","MIT","https://github.com/sindresorhus/is-absolute-url","https://github.com/sindresorhus/is-absolute-url/raw/master/license","zoonavigator-web"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish","https://github.com/qix-/node-is-arrayish/raw/master/LICENSE","zoonavigator-web"
"is-binary-path@1.0.1","MIT","https://github.com/sindresorhus/is-binary-path","https://github.com/sindresorhus/is-binary-path/raw/master/license","zoonavigator-web"
"is-buffer@1.1.5","MIT","https://github.com/feross/is-buffer","https://github.com/feross/is-buffer/raw/master/LICENSE","zoonavigator-web"
"is-builtin-module@1.0.0","MIT","https://github.com/sindresorhus/is-builtin-module","https://github.com/sindresorhus/is-builtin-module/raw/master/license","zoonavigator-web"
"is-dotfile@1.0.2","MIT","https://github.com/jonschlinkert/is-dotfile","https://github.com/jonschlinkert/is-dotfile/raw/master/LICENSE","zoonavigator-web"
"is-equal-shallow@0.1.3","MIT","https://github.com/jonschlinkert/is-equal-shallow","https://github.com/jonschlinkert/is-equal-shallow/raw/master/LICENSE","zoonavigator-web"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable","https://github.com/jonschlinkert/is-extendable/raw/master/LICENSE","zoonavigator-web"
"is-extglob@1.0.0","MIT","https://github.com/jonschlinkert/is-extglob","https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE","zoonavigator-web"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob","https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE","http-proxy-middleware:zoonavigator-web"
"is-finite@1.0.2","MIT","https://github.com/sindresorhus/is-finite","https://github.com/sindresorhus/is-finite/raw/master/license","zoonavigator-web"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","gauge:zoonavigator-web"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","zoonavigator-web"
"is-glob@2.0.1","MIT","https://github.com/jonschlinkert/is-glob","https://github.com/jonschlinkert/is-glob/raw/master/LICENSE","zoonavigator-web"
"is-glob@3.1.0","MIT","https://github.com/jonschlinkert/is-glob","https://github.com/jonschlinkert/is-glob/raw/master/LICENSE","http-proxy-middleware:zoonavigator-web"
"is-npm@1.0.0","MIT","https://github.com/sindresorhus/is-npm","https://github.com/sindresorhus/is-npm","zoonavigator-web"
"is-number@0.1.1","MIT","https://github.com/jonschlinkert/is-number","https://github.com/jonschlinkert/is-number/blob/master/LICENSE-MIT","expand-braces:zoonavigator-web"
"is-number@2.1.0","MIT","https://github.com/jonschlinkert/is-number","https://github.com/jonschlinkert/is-number/raw/master/LICENSE","zoonavigator-web"
"is-obj@1.0.1","MIT","https://github.com/sindresorhus/is-obj","https://github.com/sindresorhus/is-obj/raw/master/license","zoonavigator-web"
"is-path-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-cwd","https://github.com/sindresorhus/is-path-cwd","zoonavigator-web"
"is-path-in-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-in-cwd","https://github.com/sindresorhus/is-path-in-cwd","zoonavigator-web"
"is-path-inside@1.0.0","MIT","https://github.com/sindresorhus/is-path-inside","https://github.com/sindresorhus/is-path-inside","zoonavigator-web"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj","https://github.com/sindresorhus/is-plain-obj/raw/master/license","zoonavigator-web"
"is-posix-bracket@0.1.1","MIT","https://github.com/jonschlinkert/is-posix-bracket","https://github.com/jonschlinkert/is-posix-bracket/raw/master/LICENSE","zoonavigator-web"
"is-primitive@2.0.0","MIT","https://github.com/jonschlinkert/is-primitive","https://github.com/jonschlinkert/is-primitive/blob/master/LICENSE","zoonavigator-web"
"is-promise@2.1.0","MIT","https://github.com/then/is-promise","https://github.com/then/is-promise/raw/master/LICENSE","zoonavigator-web"
"is-redirect@1.0.0","MIT","https://github.com/sindresorhus/is-redirect","https://github.com/sindresorhus/is-redirect/raw/master/license","zoonavigator-web"
